Fecha,Hora,Generación Nacional,Importación,Exportación,Temperatura
27/07/2017,21,685.36,121.25,0.00,23.0
27/07/2017,22,440.02,286.79,0.00,23.0
27/07/2017,23,381.87,287.78,0.00,22.5
28/07/2017,0,345.34,288.06,0.00,22.0
28/07/2017,1,338.84,268.05,0.00,22.0
28/07/2017,2,331.19,268.08,0.00,22.0
28/07/2017,3,327.15,268.03,0.00,21.5
28/07/2017,4,342.98,267.83,0.00,21.0
28/07/2017,5,367.21,267.78,0.00,21.0
28/07/2017,6,386.84,288.06,0.00,21.0
28/07/2017,7,474.62,288.29,0.00,21.5
28/07/2017,8,620.96,251.75,0.00,23.5
28/07/2017,9,675.47,254.92,0.00,25.5
28/07/2017,10,693.11,263.72,0.00,26.5
28/07/2017,11,710.97,269.20,0.00,27.5
28/07/2017,12,687.66,268.47,0.00,28.5
28/07/2017,13,714.72,265.00,0.00,29.5
28/07/2017,14,742.94,254.39,0.00,30.0
28/07/2017,15,727.04,247.20,0.00,30.5
28/07/2017,16,660.25,251.96,0.00,31.0
28/07/2017,17,594.44,236.88,0.00,30.0
28/07/2017,18,750.43,114.46,10.00,28.0
28/07/2017,19,794.07,114.45,10.00,26.5
28/07/2017,20,740.45,114.42,8.81,25.0
28/07/2017,21,662.17,114.38,10.00,23.0
28/07/2017,22,405.54,287.93,0.00,21.5
28/07/2017,23,359.85,288.09,0.00,21.5
29/07/2017,0,337.92,267.98,0.00,21.5
29/07/2017,1,320.23,268.04,0.00,21.0
29/07/2017,2,307.93,267.79,0.00,21.0
29/07/2017,3,307.33,267.78,0.00,21.0
29/07/2017,4,317.70,267.76,0.00,21.0
29/07/2017,5,331.21,267.79,0.00,21.0
29/07/2017,6,333.03,287.64,0.00,21.0
29/07/2017,7,398.24,287.91,0.00,21.0
29/07/2017,8,480.83,273.00,0.00,21.5
29/07/2017,9,531.52,272.95,0.00,23.5
29/07/2017,10,558.73,270.43,0.00,25.5
29/07/2017,11,552.00,270.43,0.00,27.0
29/07/2017,12,523.85,266.60,0.00,28.5
29/07/2017,13,521.63,264.04,0.00,29.5
29/07/2017,14,516.31,265.77,0.00,30.0
29/07/2017,15,507.29,254.83,0.00,29.5
29/07/2017,16,489.85,254.50,0.00,28.5
29/07/2017,17,474.11,253.12,0.00,27.5
29/07/2017,18,642.49,141.24,0.00,27.0
29/07/2017,19,700.38,141.21,2.87,26.5
29/07/2017,20,659.14,141.21,0.00,25.5
29/07/2017,21,587.24,141.19,0.00,24.5
29/07/2017,22,391.66,267.83,0.00,23.5
29/07/2017,23,331.98,268.02,0.00,23.0
30/07/2017,0,297.52,266.73,0.00,22.5
30/07/2017,1,276.87,266.49,0.00,22.0
30/07/2017,2,263.34,266.39,0.00,22.0
30/07/2017,3,259.84,266.35,0.00,21.5
30/07/2017,4,263.84,266.33,0.00,21.0
30/07/2017,5,264.81,266.43,0.00,21.0
30/07/2017,6,265.66,264.71,0.00,21.0
30/07/2017,7,311.00,254.00,0.00,21.0
30/07/2017,8,376.44,224.06,0.00,22.5
30/07/2017,9,407.63,224.06,0.00,25.0
30/07/2017,10,405.72,253.26,0.00,26.5
30/07/2017,11,413.91,253.57,0.00,27.0
30/07/2017,12,423.49,253.60,0.00,27.5
30/07/2017,13,431.54,253.33,0.00,29.0
30/07/2017,14,431.67,253.58,0.00,30.0
30/07/2017,15,421.59,253.64,0.00,29.5
30/07/2017,16,414.87,253.85,0.00,29.0
30/07/2017,17,429.19,237.92,0.00,28.5
30/07/2017,18,600.39,141.16,12.61,27.5
30/07/2017,19,664.92,141.12,12.79,26.5
30/07/2017,20,620.90,141.11,12.61,25.0
30/07/2017,21,539.61,141.09,12.81,23.0
30/07/2017,22,337.20,266.64,0.00,21.5
30/07/2017,23,288.74,267.49,0.00,21.0
31/07/2017,0,274.80,255.98,0.00,21.0
31/07/2017,1,248.35,267.68,0.00,21.0
31/07/2017,2,250.28,256.02,0.00,21.0
31/07/2017,3,247.75,256.16,0.00,21.0
31/07/2017,4,262.84,256.15,0.00,21.0
31/07/2017,5,294.96,256.31,0.00,21.0
31/07/2017,6,342.80,256.32,0.00,20.5
31/07/2017,7,425.21,261.27,0.00,20.5
31/07/2017,8,551.36,232.76,0.00,21.5
31/07/2017,9,604.95,235.75,0.00,23.0
31/07/2017,10,631.04,242.45,0.00,24.5
31/07/2017,11,658.12,241.97,0.00,26.5
31/07/2017,12,650.37,236.76,0.00,28.0
31/07/2017,13,657.65,242.00,0.00,28.5
31/07/2017,14,688.80,239.81,0.00,29.0
31/07/2017,15,678.30,239.82,0.00,28.0
31/07/2017,16,613.64,238.61,0.00,26.5
31/07/2017,17,558.74,230.18,0.00,25.5
31/07/2017,18,699.50,121.17,0.00,24.5
31/07/2017,19,716.13,121.13,0.00,24.0
31/07/2017,20,655.58,121.11,0.00,22.5
31/07/2017,21,577.15,121.10,0.00,21.0
31/07/2017,22,349.61,279.33,0.00,21.0
31/07/2017,23,289.19,287.62,0.00,21.5
01/08/2017,0,282.02,261.96,0.00,21.5
01/08/2017,1,268.99,261.98,0.00,21.0
01/08/2017,2,277.88,246.96,0.00,21.0
01/08/2017,3,272.24,246.88,0.00,21.0
01/08/2017,4,286.10,246.62,0.00,20.5
01/08/2017,5,292.06,260.98,0.00,20.5
01/08/2017,6,319.30,265.93,0.00,21.0
01/08/2017,7,407.67,262.94,0.00,21.5
01/08/2017,8,510.82,244.12,0.00,23.0
01/08/2017,9,554.37,243.94,0.00,24.5
01/08/2017,10,583.24,243.79,0.00,25.5
01/08/2017,11,603.07,244.53,0.00,26.5
01/08/2017,12,585.23,244.40,0.00,27.0
01/08/2017,13,599.97,244.68,0.00,27.0
01/08/2017,14,617.74,243.55,0.00,27.0
01/08/2017,15,614.94,243.15,0.00,27.5
01/08/2017,16,583.55,242.54,0.00,28.0
01/08/2017,17,540.82,225.17,0.00,25.5
01/08/2017,18,692.82,105.13,0.00,22.5
01/08/2017,19,749.26,105.11,0.00,22.5
01/08/2017,20,713.28,105.10,10.00,23.0
01/08/2017,21,617.82,105.08,0.00,23.0
01/08/2017,22,381.86,267.07,0.00,22.5
01/08/2017,23,326.09,264.95,0.00,22.0
02/08/2017,0,326.84,226.70,0.00,22.0
02/08/2017,1,310.57,223.95,0.00,21.5
02/08/2017,2,305.05,223.95,0.00,21.0
02/08/2017,3,302.43,223.95,0.00,21.0
02/08/2017,4,313.33,224.11,0.00,21.0
02/08/2017,5,331.92,227.06,0.00,21.0
02/08/2017,6,384.30,203.35,0.00,21.0
02/08/2017,7,436.83,227.94,0.00,21.0
02/08/2017,8,512.73,233.98,0.00,22.0
02/08/2017,9,560.73,233.05,0.00,24.5
02/08/2017,10,583.58,232.93,0.00,26.0
02/08/2017,11,605.87,229.01,0.00,26.5
02/08/2017,12,589.11,226.82,0.00,28.0
02/08/2017,13,607.30,225.21,0.00,29.5
02/08/2017,14,632.76,217.95,0.00,29.5
02/08/2017,15,630.09,218.00,0.00,29.0
02/08/2017,16,608.53,204.06,0.00,29.0
02/08/2017,17,579.30,183.13,0.00,29.0
02/08/2017,18,687.72,105.13,0.00,29.0
02/08/2017,19,746.81,105.11,0.00,27.5
02/08/2017,20,706.84,105.09,0.00,26.0
02/08/2017,21,633.27,105.08,0.00,25.5
02/08/2017,22,438.64,227.85,0.00,25.0
02/08/2017,23,370.12,232.46,0.00,24.5
03/08/2017,0,329.14,238.15,0.00,24.0
03/08/2017,1,308.86,238.07,0.00,23.5
03/08/2017,2,296.36,238.08,0.00,22.5
03/08/2017,3,290.84,238.03,0.00,22.0
03/08/2017,4,299.82,238.07,0.00,21.5
03/08/2017,5,315.92,238.12,0.00,21.0
03/08/2017,6,362.63,208.43,0.00,21.5
03/08/2017,7,426.50,208.80,0.00,22.5
03/08/2017,8,500.20,208.80,0.00,24.0
03/08/2017,9,542.80,208.79,0.00,25.5
03/08/2017,10,570.36,208.82,0.00,26.5
03/08/2017,11,590.29,208.93,0.00,27.5
03/08/2017,12,578.18,208.94,0.00,28.5
03/08/2017,13,589.10,208.93,0.00,29.5
03/08/2017,14,603.83,208.82,0.00,30.0
03/08/2017,15,600.57,208.69,0.00,31.0
03/08/2017,16,576.40,208.37,0.00,31.0
03/08/2017,17,518.82,227.68,0.00,30.0
03/08/2017,18,679.27,105.14,0.00,30.0
03/08/2017,19,755.86,105.12,0.15,28.5
03/08/2017,20,724.80,105.10,0.11,25.5
03/08/2017,21,655.10,105.09,0.08,24.5
03/08/2017,22,413.83,267.38,0.00,25.0
03/08/2017,23,357.11,267.36,0.00,25.0
04/08/2017,0,346.17,238.01,0.00,24.5
04/08/2017,1,328.32,238.00,0.00,24.0
04/08/2017,2,315.42,237.98,0.00,23.5
04/08/2017,3,308.16,238.00,0.00,22.5
04/08/2017,4,313.42,237.99,0.00,21.5
04/08/2017,5,324.96,238.05,0.00,21.0
04/08/2017,6,364.32,208.50,0.00,22.0
04/08/2017,7,416.48,208.54,0.00,23.0
04/08/2017,8,483.90,208.54,0.00,24.5
04/08/2017,9,516.38,208.60,0.00,26.5
04/08/2017,10,548.31,208.56,0.00,27.5
04/08/2017,11,572.24,208.71,0.00,29.0
04/08/2017,12,566.90,208.67,0.00,30.0
04/08/2017,13,577.71,208.67,0.00,30.0
04/08/2017,14,575.62,208.51,0.00,31.0
04/08/2017,15,571.06,208.51,0.00,31.5
04/08/2017,16,541.00,207.94,0.00,30.5
04/08/2017,17,495.32,247.34,0.00,30.0
04/08/2017,18,689.34,125.13,19.74,29.0
04/08/2017,19,734.17,125.11,19.96,26.0
04/08/2017,20,694.98,125.10,19.98,24.0
04/08/2017,21,627.20,125.08,19.96,24.0
04/08/2017,22,393.96,267.25,0.00,24.0
04/08/2017,23,334.75,267.53,0.00,24.0
05/08/2017,0,335.46,228.38,0.00,23.5
05/08/2017,1,313.71,228.39,0.00,23.0
05/08/2017,2,304.51,228.31,0.00,22.5
05/08/2017,3,297.52,228.31,0.00,21.5
05/08/2017,4,300.91,228.26,0.00,21.0
05/08/2017,5,310.86,228.21,0.00,21.0
05/08/2017,6,328.79,208.33,0.00,21.5
05/08/2017,7,373.52,208.33,0.00,22.5
05/08/2017,8,417.16,208.24,0.00,23.5
05/08/2017,9,444.94,208.39,0.00,25.0
05/08/2017,10,463.70,208.36,0.00,26.5
05/08/2017,11,474.43,208.51,0.00,28.0
05/08/2017,12,474.26,208.50,0.00,29.0
05/08/2017,13,471.25,208.44,0.00,29.5
05/08/2017,14,474.65,208.32,0.00,30.5
05/08/2017,15,483.59,208.27,0.00,31.0
05/08/2017,16,476.14,207.65,0.00,30.5
05/08/2017,17,428.99,247.76,0.00,28.0
05/08/2017,18,603.68,125.20,0.00,26.0
05/08/2017,19,668.32,125.18,7.55,25.5
05/08/2017,20,626.02,125.18,0.00,25.0
05/08/2017,21,563.64,125.17,0.00,24.5
05/08/2017,22,362.00,267.62,0.00,24.0
05/08/2017,23,311.19,267.67,0.00,24.0
06/08/2017,0,316.48,228.36,0.00,23.5
06/08/2017,1,293.82,228.34,0.00,23.0
06/08/2017,2,280.12,228.29,0.00,22.5
06/08/2017,3,274.88,228.27,0.00,21.5
06/08/2017,4,278.86,228.26,0.00,21.0
06/08/2017,5,282.95,228.23,0.00,21.0
06/08/2017,6,296.41,207.97,0.00,22.0
06/08/2017,7,327.87,208.21,0.00,23.0
06/08/2017,8,357.04,208.22,0.00,23.5
06/08/2017,9,390.25,208.22,0.00,25.5
06/08/2017,10,409.41,208.43,0.00,27.5
06/08/2017,11,421.97,208.57,0.00,28.0
06/08/2017,12,432.23,208.54,0.00,28.5
06/08/2017,13,439.47,208.49,0.00,29.5
06/08/2017,14,440.33,208.35,0.00,30.5
06/08/2017,15,434.04,208.35,0.00,30.0
06/08/2017,16,419.32,208.35,0.00,27.5
06/08/2017,17,375.88,247.75,0.00,26.0
06/08/2017,18,576.87,125.12,0.00,25.5
06/08/2017,19,633.57,125.10,0.00,24.5
06/08/2017,20,602.79,125.09,0.00,24.0
06/08/2017,21,539.14,125.11,0.00,23.5
06/08/2017,22,328.82,267.30,0.00,23.0
06/08/2017,23,285.15,267.57,0.00,23.0
07/08/2017,0,256.31,267.95,0.00,22.5
07/08/2017,1,242.35,268.04,0.00,22.0
07/08/2017,2,232.90,267.92,0.00,21.5
07/08/2017,3,229.38,267.88,0.00,21.0
07/08/2017,4,250.34,267.98,0.00,21.0
07/08/2017,5,292.96,268.28,0.00,21.0
07/08/2017,6,416.22,208.79,0.00,21.5
07/08/2017,7,512.88,208.73,0.00,22.0
07/08/2017,8,623.69,208.66,0.00,22.5
07/08/2017,9,682.27,208.85,0.00,23.5
07/08/2017,10,714.69,208.99,0.00,25.5
07/08/2017,11,726.41,209.14,0.00,27.0
07/08/2017,12,707.52,209.10,0.00,26.5
07/08/2017,13,716.70,209.18,0.00,24.5
07/08/2017,14,725.95,209.00,0.00,24.5
07/08/2017,15,712.78,208.85,0.00,26.0
07/08/2017,16,662.84,208.36,0.00,26.5
07/08/2017,17,549.89,247.96,0.00,26.5
07/08/2017,18,740.55,96.18,0.00,25.0
07/08/2017,19,784.04,96.18,0.00,24.0
07/08/2017,20,747.74,96.16,0.00,23.5
07/08/2017,21,671.76,96.13,0.00,23.0
07/08/2017,22,417.93,268.34,0.00,23.0
07/08/2017,23,363.96,268.35,0.00,23.0
08/08/2017,0,331.23,268.01,0.00,23.0
08/08/2017,1,309.32,268.01,0.00,23.0
08/08/2017,2,302.87,267.99,0.00,22.5
08/08/2017,3,302.22,267.99,0.00,21.5
08/08/2017,4,319.35,268.04,0.00,21.0
08/08/2017,5,363.37,268.15,0.00,21.0
08/08/2017,6,464.62,208.46,0.00,22.0
08/08/2017,7,552.66,208.49,0.00,22.5
08/08/2017,8,669.36,208.21,0.00,23.0
08/08/2017,9,722.41,208.24,0.00,25.0
08/08/2017,10,749.77,208.16,0.00,27.0
08/08/2017,11,774.30,208.26,0.00,28.5
08/08/2017,12,749.97,208.19,0.00,28.0
08/08/2017,13,761.04,208.13,0.00,28.0
08/08/2017,14,783.18,207.96,0.00,29.0
08/08/2017,15,758.79,208.03,0.00,28.5
08/08/2017,16,702.68,207.61,0.00,27.5
08/08/2017,17,584.33,247.18,0.00,27.5
08/08/2017,18,742.20,106.27,0.00,28.0
08/08/2017,19,798.94,106.24,0.00,27.0
08/08/2017,20,764.63,106.23,0.00,25.0
08/08/2017,21,693.64,106.19,0.00,24.0
08/08/2017,22,441.58,267.82,0.00,23.5
08/08/2017,23,381.78,267.95,0.00,23.0
09/08/2017,0,344.73,268.28,0.00,23.0
09/08/2017,1,325.54,268.29,0.00,23.0
09/08/2017,2,314.56,268.27,0.00,22.5
09/08/2017,3,311.93,268.26,0.00,21.5
09/08/2017,4,331.40,268.26,0.00,21.0
09/08/2017,5,374.43,268.37,0.00,21.0
09/08/2017,6,476.30,208.43,0.00,22.0
09/08/2017,7,563.24,208.60,0.00,23.0
09/08/2017,8,670.40,208.43,0.00,23.5
09/08/2017,9,716.53,208.48,0.00,24.0
09/08/2017,10,750.40,208.33,0.00,25.0
09/08/2017,11,764.62,208.32,0.00,26.5
09/08/2017,12,736.41,208.29,0.00,27.5
09/08/2017,13,761.65,208.31,0.00,29.0
09/08/2017,14,784.12,208.27,0.00,29.5
09/08/2017,15,757.45,208.27,0.00,28.0
09/08/2017,16,695.04,207.98,0.00,27.0
09/08/2017,17,578.58,247.75,0.00,27.0
09/08/2017,18,747.11,106.29,0.00,26.5
09/08/2017,19,782.06,106.28,0.00,25.0
09/08/2017,20,730.34,106.25,0.00,24.0
09/08/2017,21,648.35,106.22,0.00,24.0
09/08/2017,22,395.48,267.78,0.00,23.5
09/08/2017,23,347.83,268.05,0.00,21.5
10/08/2017,0,306.88,268.41,0.00,20.0
10/08/2017,1,292.18,268.39,0.00,20.5
10/08/2017,2,286.83,268.34,0.00,21.0
10/08/2017,3,289.57,268.37,0.00,21.0
10/08/2017,4,303.90,268.35,0.00,21.0
10/08/2017,5,353.06,268.45,0.00,21.0
10/08/2017,6,447.16,208.61,0.00,20.5
10/08/2017,7,529.86,208.75,0.00,20.0
10/08/2017,8,617.41,208.73,0.00,20.5
10/08/2017,9,660.55,208.72,0.00,21.5
10/08/2017,10,699.22,208.68,0.00,23.0
10/08/2017,11,725.26,208.71,0.00,25.5
10/08/2017,12,707.33,208.67,0.00,27.0
10/08/2017,13,736.88,208.61,0.00,27.5
10/08/2017,14,743.73,208.59,0.00,28.5
10/08/2017,15,741.96,208.60,0.00,29.0
10/08/2017,16,682.49,208.43,0.00,28.5
10/08/2017,17,560.68,248.24,0.00,27.5
10/08/2017,18,756.37,98.18,0.00,27.0
10/08/2017,19,803.51,98.14,0.00,26.0
10/08/2017,20,758.35,98.13,0.00,25.0
10/08/2017,21,680.13,98.13,0.00,25.0
10/08/2017,22,421.22,268.07,0.00,24.5
10/08/2017,23,366.90,267.95,0.00,23.5
11/08/2017,0,332.86,267.92,0.00,22.5
11/08/2017,1,313.57,267.85,0.00,22.0
11/08/2017,2,299.14,267.83,0.00,22.0
11/08/2017,3,293.67,267.81,0.00,21.5
11/08/2017,4,313.71,267.70,0.00,21.0
11/08/2017,5,349.27,267.75,0.00,21.0
11/08/2017,6,447.75,208.74,0.00,20.5
11/08/2017,7,535.66,208.71,0.00,20.5
11/08/2017,8,645.34,208.70,0.00,22.5
11/08/2017,9,696.65,208.71,0.00,24.0
11/08/2017,10,734.07,208.72,0.00,26.0
11/08/2017,11,751.39,208.68,0.00,28.5
11/08/2017,12,706.54,208.71,0.00,29.0
11/08/2017,13,714.24,208.71,0.00,29.0
11/08/2017,14,737.41,208.53,0.00,28.5
11/08/2017,15,721.42,208.52,0.00,28.5
11/08/2017,16,660.53,208.55,0.00,29.0
11/08/2017,17,559.72,247.86,0.00,28.5
11/08/2017,18,740.52,106.21,0.00,28.0
11/08/2017,19,783.51,106.21,0.00,27.5
11/08/2017,20,733.00,106.18,0.00,26.0
11/08/2017,21,656.45,106.14,0.00,25.0
11/08/2017,22,413.89,268.24,0.00,25.0
11/08/2017,23,360.04,267.88,0.00,24.0
12/08/2017,0,321.21,268.26,0.00,23.0
12/08/2017,1,304.98,268.24,0.00,22.5
12/08/2017,2,301.19,268.22,0.00,22.0
12/08/2017,3,293.60,268.24,0.00,21.5
12/08/2017,4,304.77,268.19,0.00,20.5
12/08/2017,5,317.49,268.20,0.00,20.0
12/08/2017,6,393.84,208.62,0.00,20.5
12/08/2017,7,459.49,208.61,0.00,21.5
12/08/2017,8,541.23,207.94,0.00,22.5
12/08/2017,9,589.16,208.15,0.00,24.5
12/08/2017,10,612.60,208.21,0.00,26.5
12/08/2017,11,627.50,208.22,0.00,27.5
12/08/2017,12,588.74,208.14,0.00,28.5
12/08/2017,13,564.30,208.03,0.00,29.0
12/08/2017,14,555.47,208.04,0.00,29.5
12/08/2017,15,547.99,208.02,0.00,30.0
12/08/2017,16,524.29,208.36,0.00,29.5
12/08/2017,17,461.10,247.48,0.00,28.5
12/08/2017,18,643.06,125.97,0.00,27.0
12/08/2017,19,689.19,125.96,0.00,25.5
12/08/2017,20,633.71,125.93,0.00,24.5
12/08/2017,21,543.55,125.90,0.00,21.5
12/08/2017,22,352.38,267.92,0.00,19.5
12/08/2017,23,305.20,266.71,0.00,20.0
13/08/2017,0,275.97,267.86,0.00,20.5
13/08/2017,1,253.81,267.65,0.00,20.5
13/08/2017,2,244.54,267.49,0.00,20.0
13/08/2017,3,240.29,267.53,0.00,20.0
13/08/2017,4,243.18,267.68,0.00,20.5
13/08/2017,5,257.11,267.72,0.00,21.0
13/08/2017,6,313.58,208.47,0.00,21.5
13/08/2017,7,351.21,208.59,0.00,22.0
13/08/2017,8,383.99,208.61,0.00,22.5
13/08/2017,9,410.46,208.64,0.00,24.0
13/08/2017,10,431.89,208.66,0.00,25.0
13/08/2017,11,448.63,208.68,0.00,26.0
13/08/2017,12,451.84,208.70,0.00,27.5
13/08/2017,13,464.80,208.66,0.00,28.0
13/08/2017,14,466.37,208.64,0.00,28.5
13/08/2017,15,469.46,208.61,0.00,30.0
13/08/2017,16,451.60,208.39,0.00,30.0
13/08/2017,17,445.97,227.71,0.00,25.0
13/08/2017,18,618.53,125.65,0.00,21.0
13/08/2017,19,649.53,125.63,0.00,21.5
13/08/2017,20,616.74,125.64,0.00,22.0
13/08/2017,21,548.38,125.65,0.00,22.0
13/08/2017,22,314.40,268.14,0.00,22.0
13/08/2017,23,268.64,268.01,0.00,21.5
14/08/2017,0,244.66,267.90,0.00,21.0
14/08/2017,1,234.51,265.65,0.00,20.5
14/08/2017,2,225.68,265.57,0.00,20.0
14/08/2017,3,225.74,265.54,0.00,20.5
14/08/2017,4,249.53,265.78,0.00,21.0
14/08/2017,5,291.56,267.86,0.00,20.5
14/08/2017,6,408.29,207.87,0.00,20.5
14/08/2017,7,500.69,208.45,0.00,21.0
14/08/2017,8,615.22,207.90,0.00,21.5
14/08/2017,9,675.42,208.23,0.00,23.5
14/08/2017,10,710.97,208.28,0.00,25.5
14/08/2017,11,742.16,208.26,0.00,27.5
14/08/2017,12,732.38,208.21,0.00,29.0
14/08/2017,13,737.57,208.22,0.00,28.5
14/08/2017,14,754.07,208.03,0.00,28.5
14/08/2017,15,742.11,207.97,0.00,29.0
14/08/2017,16,682.88,207.90,0.00,29.0
14/08/2017,17,558.65,248.01,0.00,28.5
14/08/2017,18,751.89,99.78,0.00,27.5
14/08/2017,19,786.46,99.78,0.00,25.0
14/08/2017,20,753.10,99.76,0.00,23.5
14/08/2017,21,679.06,99.73,0.00,23.5
14/08/2017,22,427.10,268.17,0.00,22.5
14/08/2017,23,365.60,267.99,0.00,21.5
15/08/2017,0,357.42,238.88,0.00,21.0
15/08/2017,1,340.46,238.80,0.00,21.0
15/08/2017,2,329.56,238.40,0.00,21.0
15/08/2017,3,328.28,238.42,0.00,21.0
15/08/2017,4,348.84,238.55,0.00,21.0
15/08/2017,5,386.13,238.98,0.00,21.0
15/08/2017,6,453.56,208.32,0.00,20.5
15/08/2017,7,533.29,208.41,0.00,20.5
15/08/2017,8,639.62,208.16,0.00,22.0
15/08/2017,9,702.64,207.99,0.00,23.5
15/08/2017,10,743.19,208.08,0.00,25.0
15/08/2017,11,765.45,208.33,0.00,27.0
15/08/2017,12,740.50,208.36,0.00,28.0
15/08/2017,13,773.94,208.29,0.00,28.5
15/08/2017,14,790.98,208.18,0.00,29.5
15/08/2017,15,782.65,208.13,0.00,30.0
15/08/2017,16,719.83,208.01,0.00,29.5
15/08/2017,17,596.08,247.96,0.00,28.5
15/08/2017,18,779.42,99.91,0.00,27.5
15/08/2017,19,822.31,99.89,0.00,26.5
15/08/2017,20,762.33,99.86,0.00,25.5
15/08/2017,21,687.95,99.81,0.00,24.5
15/08/2017,22,443.82,263.41,0.00,24.0
15/08/2017,23,386.07,263.00,0.00,23.0
16/08/2017,0,342.54,267.60,0.00,22.0
16/08/2017,1,322.18,265.06,0.00,22.0
16/08/2017,2,328.35,252.15,0.00,22.0
16/08/2017,3,326.60,254.66,0.00,21.5
16/08/2017,4,354.85,240.09,0.00,21.0
16/08/2017,5,369.59,267.86,0.00,21.0
16/08/2017,6,458.63,208.37,0.00,20.5
16/08/2017,7,547.37,208.50,0.00,21.0
16/08/2017,8,659.08,207.98,0.00,23.0
16/08/2017,9,724.82,208.12,0.00,25.5
16/08/2017,10,768.33,208.14,0.00,27.0
16/08/2017,11,781.67,208.35,0.00,28.0
16/08/2017,12,735.73,208.29,0.00,29.0
16/08/2017,13,780.43,208.19,0.00,29.5
16/08/2017,14,802.52,208.01,0.00,30.5
16/08/2017,15,790.20,207.92,0.00,30.5
16/08/2017,16,735.60,207.85,0.00,30.0
16/08/2017,17,604.92,247.69,0.00,29.5
16/08/2017,18,783.67,106.24,0.00,28.0
16/08/2017,19,814.99,106.23,0.00,25.5
16/08/2017,20,769.59,106.15,0.00,23.5
16/08/2017,21,691.89,106.12,0.00,23.0
16/08/2017,22,444.21,265.18,0.00,23.0
16/08/2017,23,398.15,260.21,0.00,23.0
17/08/2017,0,382.11,240.51,0.00,23.0
17/08/2017,1,359.17,240.21,0.00,23.0
17/08/2017,2,351.90,239.96,0.00,22.5
17/08/2017,3,342.36,239.91,0.00,21.5
17/08/2017,4,358.42,240.09,0.00,21.0
17/08/2017,5,394.70,240.50,0.00,21.0
17/08/2017,6,460.43,208.53,0.00,21.0
17/08/2017,7,559.97,208.20,0.00,21.0
17/08/2017,8,657.63,208.10,0.00,22.5
17/08/2017,9,728.56,207.77,0.00,25.0
17/08/2017,10,765.47,207.71,0.00,27.0
17/08/2017,11,790.09,208.00,0.00,28.5
17/08/2017,12,763.81,207.97,0.00,29.5
17/08/2017,13,788.10,207.87,0.00,30.0
17/08/2017,14,808.45,207.50,0.00,30.0
17/08/2017,15,782.28,207.51,0.00,30.5
17/08/2017,16,723.64,207.43,0.00,30.5
17/08/2017,17,596.91,248.08,0.00,29.5
17/08/2017,18,771.76,106.16,0.00,28.0
17/08/2017,19,800.25,106.11,0.00,25.0
17/08/2017,20,763.68,106.09,0.00,23.0
17/08/2017,21,692.98,106.07,0.00,23.0
17/08/2017,22,451.06,261.24,0.00,23.0
17/08/2017,23,393.77,260.22,0.00,22.5
18/08/2017,0,356.28,260.11,0.00,22.0
18/08/2017,1,347.36,251.42,0.00,22.0
18/08/2017,2,333.01,251.44,0.00,21.5
18/08/2017,3,331.10,251.50,0.00,21.0
18/08/2017,4,346.78,251.64,0.00,20.5
18/08/2017,5,369.98,265.17,0.00,17.0
18/08/2017,6,453.12,208.18,0.00,17.5
18/08/2017,7,540.06,208.30,0.00,21.5
18/08/2017,8,651.45,207.91,0.00,22.5
18/08/2017,9,706.80,207.88,0.00,24.5
18/08/2017,10,739.68,208.21,0.00,26.0
18/08/2017,11,761.53,208.42,0.00,27.0
18/08/2017,12,731.98,208.21,0.00,28.5
18/08/2017,13,762.07,208.23,0.00,29.5
18/08/2017,14,776.73,208.06,0.00,30.0
18/08/2017,15,763.47,207.99,0.00,30.5
18/08/2017,16,685.38,208.07,0.00,31.0
18/08/2017,17,571.81,247.29,0.00,31.0
18/08/2017,18,755.54,106.12,0.00,30.5
18/08/2017,19,810.05,106.15,0.00,27.5
18/08/2017,20,771.12,106.05,0.00,24.5
18/08/2017,21,703.92,106.04,0.00,24.0
18/08/2017,22,455.12,267.43,0.00,23.5
18/08/2017,23,401.33,265.33,0.00,23.0
19/08/2017,0,368.30,252.39,0.00,23.0
19/08/2017,1,351.66,252.19,0.00,22.5
19/08/2017,2,338.81,252.40,0.00,22.0
19/08/2017,3,329.56,252.33,0.00,21.5
19/08/2017,4,336.65,252.36,0.00,21.0
19/08/2017,5,352.07,252.29,0.00,21.0
19/08/2017,6,411.72,208.27,0.00,21.0
19/08/2017,7,472.59,208.66,0.00,21.5
19/08/2017,8,554.26,208.61,0.00,23.5
19/08/2017,9,595.48,208.68,0.00,25.5
19/08/2017,10,623.30,208.62,0.00,27.0
19/08/2017,11,629.05,208.74,0.00,28.0
19/08/2017,12,586.57,208.79,0.00,28.5
19/08/2017,13,570.20,208.68,0.00,29.5
19/08/2017,14,566.83,208.44,0.00,30.0
19/08/2017,15,564.18,208.54,0.00,30.5
19/08/2017,16,547.44,208.41,0.00,31.0
19/08/2017,17,489.62,247.73,0.00,30.5
19/08/2017,18,671.03,125.89,0.00,29.5
19/08/2017,19,728.40,125.87,0.00,28.0
19/08/2017,20,691.49,125.84,0.00,26.5
19/08/2017,21,621.05,125.83,0.00,26.0
19/08/2017,22,425.08,251.06,0.00,25.5
19/08/2017,23,361.33,247.01,0.00,24.5
20/08/2017,0,309.92,267.71,0.00,23.5
20/08/2017,1,290.79,267.75,0.00,23.0
20/08/2017,2,275.88,267.71,0.00,22.5
